superstructure	tag	structure
https://gedcom.io/terms/v7/INDI-FACT	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/INDI-FACT	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/INDI-FACT	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/INDI-FAMC	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/INDI-FAMC	PEDI	https://gedcom.io/terms/v7/PEDI
https://gedcom.io/terms/v7/INDI-FAMC	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/INDI-FAMC	STAT	https://gedcom.io/terms/v7/FAMC-STAT
https://gedcom.io/terms/v7/INDI-NAME	GIVN	https://gedcom.io/terms/v7/GIVN
https://gedcom.io/terms/v7/INDI-NAME	NICK	https://gedcom.io/terms/v7/NICK
https://gedcom.io/terms/v7/INDI-NAME	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/INDI-NAME	NPFX	https://gedcom.io/terms/v7/NPFX
https://gedcom.io/terms/v7/INDI-NAME	NSFX	https://gedcom.io/terms/v7/NSFX
https://gedcom.io/terms/v7/INDI-NAME	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/INDI-NAME	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/INDI-NAME	SPFX	https://gedcom.io/terms/v7/SPFX
https://gedcom.io/terms/v7/INDI-NAME	SURN	https://gedcom.io/terms/v7/SURN
https://gedcom.io/terms/v7/INDI-NAME	TRAN	https://gedcom.io/terms/v7/NAME-TRAN
https://gedcom.io/terms/v7/INDI-NAME	TYPE	https://gedcom.io/terms/v7/NAME-TYPE
https://gedcom.io/terms/v7/INDI-NCHI	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/INDI-NCHI	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7/INDI-NCHI	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/INDI-NCHI	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/INDI-NCHI	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/INDI-NCHI	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/INDI-NCHI	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/INDI-NCHI	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/INDI-NCHI	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/INDI-NCHI	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/INDI-NCHI	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/INDI-NCHI	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/INDI-NCHI	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/INDI-NCHI	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/INDI-NCHI	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/INDI-NCHI	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/INDI-NCHI	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/INDI-NCHI	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/INDI-NCHI	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/INDI-NCHI	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/INDI-RELI	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/INDI-RELI	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7/INDI-RELI	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/INDI-RELI	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/INDI-RELI	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/INDI-RELI	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/INDI-RELI	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/INDI-RELI	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/INDI-RELI	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/INDI-RELI	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/INDI-RELI	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/INDI-RELI	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/INDI-RELI	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/INDI-RELI	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/INDI-RELI	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/INDI-RELI	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/INDI-RELI	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/INDI-RELI	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/INDI-RELI	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/INDI-RELI	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/INDI-RESI	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/INDI-RESI	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7/INDI-RESI	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/INDI-RESI	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/INDI-RESI	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/INDI-RESI	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/INDI-RESI	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/INDI-RESI	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/INDI-RESI	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/INDI-RESI	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/INDI-RESI	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/INDI-RESI	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/INDI-RESI	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/INDI-RESI	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/INDI-RESI	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/INDI-RESI	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/INDI-RESI	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/INDI-RESI	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/INDI-RESI	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/INDI-RESI	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/INDI-TITL	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/INDI-TITL	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7/INDI-TITL	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/INDI-TITL	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/INDI-TITL	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/INDI-TITL	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/INDI-TITL	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/INDI-TITL	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/INDI-TITL	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/INDI-TITL	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/INDI-TITL	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/INDI-TITL	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/INDI-TITL	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/INDI-TITL	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/INDI-TITL	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/INDI-TITL	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/INDI-TITL	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/INDI-TITL	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/INDI-TITL	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/INDI-TITL	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/INIL	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/INIL	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/INIL	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/INIL	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/INIL	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/INIL	STAT	https://gedcom.io/terms/v7/ord-STAT
https://gedcom.io/terms/v7/INIL	TEMP	https://gedcom.io/terms/v7/TEMP
https://gedcom.io/terms/v7/MAP	LATI	https://gedcom.io/terms/v7/LATI
https://gedcom.io/terms/v7/MAP	LONG	https://gedcom.io/terms/v7/LONG
https://gedcom.io/terms/v7/MARB	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/MARB	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/MARB	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/MARB	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/MARB	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/MARB	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/MARB	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/MARB	HUSB	https://gedcom.io/terms/v7/HUSB
https://gedcom.io/terms/v7/MARB	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/MARB	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/MARB	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/MARB	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/MARB	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/MARB	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/MARB	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/MARB	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/MARB	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/MARB	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/MARB	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/MARB	WIFE	https://gedcom.io/terms/v7/WIFE
https://gedcom.io/terms/v7/MARB	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/MARC	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/MARC	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/MARC	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/MARC	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/MARC	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/MARC	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/MARC	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/MARC	HUSB	https://gedcom.io/terms/v7/HUSB
https://gedcom.io/terms/v7/MARC	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/MARC	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/MARC	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/MARC	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/MARC	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/MARC	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/MARC	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/MARC	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/MARC	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/MARC	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/MARC	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/MARC	WIFE	https://gedcom.io/terms/v7/WIFE
https://gedcom.io/terms/v7/MARC	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/MARL	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/MARL	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/MARL	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/MARL	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/MARL	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/MARL	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/MARL	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/MARL	HUSB	https://gedcom.io/terms/v7/HUSB
https://gedcom.io/terms/v7/MARL	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/MARL	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/MARL	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/MARL	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/MARL	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/MARL	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/MARL	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/MARL	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/MARL	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/MARL	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/MARL	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/MARL	WIFE	https://gedcom.io/terms/v7/WIFE
https://gedcom.io/terms/v7/MARL	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/MARR	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/MARR	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/MARR	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/MARR	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/MARR	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/MARR	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/MARR	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/MARR	HUSB	https://gedcom.io/terms/v7/HUSB
https://gedcom.io/terms/v7/MARR	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/MARR	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/MARR	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/MARR	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/MARR	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/MARR	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/MARR	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/MARR	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/MARR	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/MARR	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/MARR	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/MARR	WIFE	https://gedcom.io/terms/v7/WIFE
https://gedcom.io/terms/v7/MARR	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/MARS	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/MARS	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/MARS	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/MARS	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/MARS	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/MARS	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/MARS	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/MARS	HUSB	https://gedcom.io/terms/v7/HUSB
https://gedcom.io/terms/v7/MARS	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/MARS	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/MARS	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/MARS	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/MARS	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/MARS	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/MARS	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/MARS	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/MARS	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/MARS	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/MARS	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/MARS	WIFE	https://gedcom.io/terms/v7/WIFE
https://gedcom.io/terms/v7/MARS	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/MEDI	PHRASE	https://gedcom.io/terms/v7/PHRASE
https://gedcom.io/terms/v7/NAME-TRAN	GIVN	https://gedcom.io/terms/v7/GIVN
https://gedcom.io/terms/v7/NAME-TRAN	LANG	https://gedcom.io/terms/v7/LANG
https://gedcom.io/terms/v7/NAME-TRAN	NICK	https://gedcom.io/terms/v7/NICK
https://gedcom.io/terms/v7/NAME-TRAN	NPFX	https://gedcom.io/terms/v7/NPFX
https://gedcom.io/terms/v7/NAME-TRAN	NSFX	https://gedcom.io/terms/v7/NSFX
https://gedcom.io/terms/v7/NAME-TRAN	SPFX	https://gedcom.io/terms/v7/SPFX
https://gedcom.io/terms/v7/NAME-TRAN	SURN	https://gedcom.io/terms/v7/SURN
https://gedcom.io/terms/v7/NAME-TYPE	PHRASE	https://gedcom.io/terms/v7/PHRASE
https://gedcom.io/terms/v7/NATI	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/NATI	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7/NATI	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/NATI	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/NATI	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/NATI	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/NATI	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/NATI	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/NATI	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/NATI	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/NATI	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/NATI	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/NATI	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/NATI	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/NATI	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/NATI	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/NATI	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/NATI	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/NATI	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/NATI	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/NATU	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/NATU	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7/NATU	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/NATU	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/NATU	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/NATU	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/NATU	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/NATU	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/NATU	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/NATU	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/NATU	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/NATU	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/NATU	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/NATU	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/NATU	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/NATU	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/NATU	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/NATU	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/NATU	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/NATU	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/NMR	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/NMR	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7/NMR	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/NMR	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/NMR	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/NMR	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/NMR	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/NMR	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/NMR	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/NMR	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/NMR	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/NMR	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/NMR	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/NMR	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/NMR	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/NMR	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/NMR	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/NMR	TYPE	https://gedcom.io/terms/v7/TYPE
https://gedcom.io/terms/v7/NMR	UID	https://gedcom.io/terms/v7/UID
https://gedcom.io/terms/v7/NMR	WWW	https://gedcom.io/terms/v7/WWW
https://gedcom.io/terms/v7/NO	DATE	https://gedcom.io/terms/v7/NO-DATE
https://gedcom.io/terms/v7/NO	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/NO	SNOTE	https://gedcom.io/terms/v7/SNOTE
https://gedcom.io/terms/v7/NO	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/NO-DATE	PHRASE	https://gedcom.io/terms/v7/PHRASE
https://gedcom.io/terms/v7/NOTE	LANG	https://gedcom.io/terms/v7/LANG
https://gedcom.io/terms/v7/NOTE	MIME	https://gedcom.io/terms/v7/MIME
https://gedcom.io/terms/v7/NOTE	SOUR	https://gedcom.io/terms/v7/SOUR
https://gedcom.io/terms/v7/NOTE	TRAN	https://gedcom.io/terms/v7/NOTE-TRAN
https://gedcom.io/terms/v7/NOTE-TRAN	LANG	https://gedcom.io/terms/v7/LANG
https://gedcom.io/terms/v7/NOTE-TRAN	MIME	https://gedcom.io/terms/v7/MIME
https://gedcom.io/terms/v7/OBJE	CROP	https://gedcom.io/terms/v7/CROP
https://gedcom.io/terms/v7/OBJE	TITL	https://gedcom.io/terms/v7/TITL
https://gedcom.io/terms/v7/OCCU	ADDR	https://gedcom.io/terms/v7/ADDR
https://gedcom.io/terms/v7/OCCU	AGE	https://gedcom.io/terms/v7/AGE
https://gedcom.io/terms/v7/OCCU	AGNC	https://gedcom.io/terms/v7/AGNC
https://gedcom.io/terms/v7/OCCU	ASSO	https://gedcom.io/terms/v7/ASSO
https://gedcom.io/terms/v7/OCCU	CAUS	https://gedcom.io/terms/v7/CAUS
https://gedcom.io/terms/v7/OCCU	DATE	https://gedcom.io/terms/v7/DATE
https://gedcom.io/terms/v7/OCCU	EMAIL	https://gedcom.io/terms/v7/EMAIL
https://gedcom.io/terms/v7/OCCU	FAX	https://gedcom.io/terms/v7/FAX
https://gedcom.io/terms/v7/OCCU	NOTE	https://gedcom.io/terms/v7/NOTE
https://gedcom.io/terms/v7/OCCU	OBJE	https://gedcom.io/terms/v7/OBJE
https://gedcom.io/terms/v7/OCCU	PHON	https://gedcom.io/terms/v7/PHON
https://gedcom.io/terms/v7/OCCU	PLAC	https://gedcom.io/terms/v7/PLAC
https://gedcom.io/terms/v7/OCCU	RELI	https://gedcom.io/terms/v7/RELI
https://gedcom.io/terms/v7/OCCU	RESN	https://gedcom.io/terms/v7/RESN
https://gedcom.io/terms/v7/OCCU	SDATE	https://gedcom.io/terms/v7/SDATE
https://gedcom.io/terms/v7/OCCU	SNOTE	https://gedcom.io/terms/v7/SNOTE
